,User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
2258,user3172,Product8,Initiated,Coupon unknown,2022-07-17 01:15:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2259,user3173,Product6,Initiated,Coupon unknown,2022-07-17 01:03:00,2022-07-16 00:00:00,Direct,899.0,Payment Mode unknown,INR,Bank unknown
2260,user3171,Product37,Initiated,Coupon unknown,2022-07-17 00:30:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2261,user3171,Product37,Initiated,Coupon unknown,2022-07-17 00:30:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2262,user3171,Product37,Initiated,Coupon unknown,2022-07-17 00:30:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2263,user3171,Product37,Initiated,Coupon unknown,2022-07-17 00:29:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2264,user3174,Product91,paid,Coupon1,2022-07-17 00:19:00,2022-07-16 00:00:00,Email,374.0,netbanking,INR,ICIC
2265,user3176,Product68,Initiated,Coupon unknown,2022-07-16 23:52:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2266,user3027,Product66,paid,Coupon1,2022-07-16 23:23:00,2022-07-16 00:00:00,Direct,374.0,upi,INR,Bank unknown
2267,user3179,Product38,paid,Coupon unknown,2022-07-16 23:02:00,2022-07-16 00:00:00,Direct,499.0,card,INR,Bank unknown
2268,user3179,Product94,paid,Coupon unknown,2022-07-16 22:47:00,2022-07-16 00:00:00,Direct,499.0,card,INR,Bank unknown
2269,user3180,Product12,Initiated,Coupon unknown,2022-07-16 22:44:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2270,user3183,Product96,Initiated,Coupon26,2022-07-16 21:57:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2271,user3185,Product16,paid,Coupon unknown,2022-07-16 21:39:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2272,user3190,Product53,Initiated,Coupon unknown,2022-07-16 20:49:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2273,user3191,Product10,Initiated,Coupon unknown,2022-07-17 00:47:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2274,user2051,Product8,Initiated,Coupon unknown,2022-07-17 00:23:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2275,user3195,Product48,Initiated,Coupon unknown,2022-07-17 00:13:00,2022-07-16 00:00:00,Paid,499.0,Payment Mode unknown,INR,Bank unknown
2276,user2212,Product10,Initiated,Coupon unknown,2022-07-16 23:43:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,USD,Bank unknown
2277,user3196,Product29,paid,Coupon unknown,2022-07-16 23:40:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2278,user3197,Product9,paid,Coupon unknown,2022-07-16 23:05:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2279,user3198,Product68,paid,Coupon unknown,2022-07-16 22:50:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2280,user3199,Product68,Initiated,Coupon unknown,2022-07-16 22:32:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2281,user3200,Product69,Initiated,Coupon unknown,2022-07-16 21:17:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2282,user3201,Product68,Initiated,Coupon27,2022-07-16 21:12:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2283,user3202,Product3,Initiated,Coupon unknown,2022-07-16 21:04:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2284,user3206,Product5,Initiated,Coupon unknown,2022-07-16 20:12:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2285,user3208,Product2,paid,Coupon unknown,2022-07-16 20:00:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2286,user3195,Product68,Initiated,Coupon unknown,2022-07-17 00:17:00,2022-07-16 00:00:00,Paid,499.0,Payment Mode unknown,INR,Bank unknown
2287,user3027,Product81,paid,Coupon1,2022-07-16 23:48:00,2022-07-16 00:00:00,Direct,374.0,upi,INR,Bank unknown
2288,user3212,Product32,Initiated,Coupon unknown,2022-07-16 22:11:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2289,user3213,Product13,Initiated,Coupon unknown,2022-07-16 22:09:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2290,user3185,Product84,paid,Coupon unknown,2022-07-16 21:38:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2291,user3215,Product1,Initiated,Coupon unknown,2022-07-16 21:27:00,2022-07-16 00:00:00,Direct,3999.0,Payment Mode unknown,INR,Bank unknown
2292,user3201,Product68,Initiated,Coupon27,2022-07-16 21:12:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2293,user3217,Product68,paid,Coupon unknown,2022-07-16 21:07:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2294,user3190,Product53,paid,Coupon unknown,2022-07-16 20:50:00,2022-07-16 00:00:00,Direct,499.0,netbanking,INR,SBIN
2295,user3219,Product51,Initiated,Coupon unknown,2022-07-16 20:37:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2296,user3220,Product7,paid,Coupon unknown,2022-07-16 20:29:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2297,user3221,Product3,Initiated,Coupon unknown,2022-07-16 20:16:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2298,user3190,Product53,Initiated,Coupon unknown,2022-07-16 20:00:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2299,user3225,Product1,Initiated,Coupon unknown,2022-07-16 20:31:00,2022-07-16 00:00:00,Paid,3999.0,Payment Mode unknown,INR,Bank unknown
2300,user3221,Product3,Initiated,Coupon unknown,2022-07-16 20:18:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2301,user3226,Product68,Initiated,Coupon28,2022-07-16 20:00:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2302,user3190,Product53,Initiated,Coupon unknown,2022-07-16 19:59:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2303,user3227,Product35,Initiated,Coupon unknown,2022-07-16 19:58:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2304,user960,Product3,Initiated,Coupon unknown,2022-07-16 19:19:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2305,user3231,Product1,paid,Coupon unknown,2022-07-16 19:13:00,2022-07-16 00:00:00,Direct,3999.0,card,INR,Bank unknown
2306,user2659,Product4,Initiated,Coupon unknown,2022-07-16 18:39:00,2022-07-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
2307,user3233,Product8,paid,Coupon unknown,2022-07-16 18:38:00,2022-07-16 00:00:00,Direct,499.0,netbanking,INR,SBIN
2308,user2720,Product31,Initiated,Coupon unknown,2022-07-16 17:30:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2309,user3235,Product1,paid,Coupon unknown,2022-07-16 17:08:00,2022-07-16 00:00:00,Paid,3999.0,upi,INR,Bank unknown
2310,user3236,Product8,Initiated,Coupon unknown,2022-07-16 16:56:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2311,user3238,Product41,refund,Coupon1,2022-07-16 16:46:00,2022-07-19 00:00:00,Direct,374.0,wallet,INR,Bank unknown
2312,user3240,Product104,paid,Coupon unknown,2022-07-16 19:01:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2313,user3242,Product9,paid,Coupon unknown,2022-07-16 18:55:00,2022-07-16 00:00:00,Direct,999.0,card,INR,Bank unknown
2314,user3243,Product3,Initiated,Coupon unknown,2022-07-16 18:49:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2315,user3244,Product9,Initiated,Coupon unknown,2022-07-16 18:40:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2316,user3245,Product1,Initiated,Coupon unknown,2022-07-16 18:36:00,2022-07-16 00:00:00,Paid,3999.0,Payment Mode unknown,INR,Bank unknown
2317,user3246,Product26,Initiated,Coupon29,2022-07-16 17:44:00,2022-07-16 00:00:00,Paid,499.0,Payment Mode unknown,INR,Bank unknown
2318,user3247,Product18,Initiated,Coupon unknown,2022-07-16 17:43:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2319,user3248,Product60,Initiated,Coupon unknown,2022-07-16 17:14:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2320,user3125,Product68,Initiated,Coupon unknown,2022-07-16 17:00:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2321,user3238,Product41,Initiated,Coupon1,2022-07-16 16:38:00,2022-07-16 00:00:00,Paid,374.0,Payment Mode unknown,INR,Bank unknown
2322,user3251,Product51,paid,Coupon unknown,2022-07-16 16:31:00,2022-07-16 00:00:00,Direct,499.0,card,INR,Bank unknown
2323,user3253,Product68,Initiated,Coupon unknown,2022-07-16 16:11:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2324,user3242,Product9,Initiated,Coupon unknown,2022-07-16 18:48:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2325,user3256,Product48,Initiated,Coupon unknown,2022-07-16 18:36:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2326,user3246,Product26,paid,Coupon unknown,2022-07-16 17:44:00,2022-07-16 00:00:00,Paid,499.0,upi,INR,Bank unknown
2327,user3247,Product18,Initiated,Coupon unknown,2022-07-16 17:40:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2328,user3258,Product10,paid,Coupon unknown,2022-07-16 17:21:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2329,user3164,Product12,paid,Coupon1,2022-07-16 17:07:00,2022-07-16 00:00:00,Direct,374.0,upi,INR,Bank unknown
2330,user3260,Product9,Initiated,Coupon unknown,2022-07-16 16:55:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2331,user3238,Product41,paid,Coupon1,2022-07-16 16:43:00,2022-07-16 00:00:00,Paid,374.0,paylater,INR,Bank unknown
2332,user3238,Product41,Initiated,Coupon1,2022-07-16 16:40:00,2022-07-16 00:00:00,Direct,374.0,Payment Mode unknown,INR,Bank unknown
2333,user3262,Product105,Initiated,Coupon unknown,2022-07-16 16:13:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2334,user3263,Product3,paid,Coupon unknown,2022-07-16 15:59:00,2022-07-16 00:00:00,Direct,1999.0,upi,INR,Bank unknown
2335,user3251,Product8,paid,Coupon unknown,2022-07-16 15:37:00,2022-07-16 00:00:00,Direct,499.0,card,INR,Bank unknown
2336,user3263,Product3,Initiated,Coupon unknown,2022-07-16 15:31:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2337,user3263,Product3,Initiated,Coupon unknown,2022-07-16 15:59:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2338,user3263,Product3,Initiated,Coupon unknown,2022-07-16 15:30:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2339,user3269,Product71,refund,Coupon unknown,2022-07-16 15:29:00,2022-07-21 00:00:00,Direct,499.0,upi,INR,Bank unknown
2340,user3270,Product2,paid,Coupon unknown,2022-07-16 15:18:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2341,user3272,Product101,Initiated,Coupon unknown,2022-07-16 15:00:00,2022-07-16 00:00:00,Direct,89.0,Payment Mode unknown,USD,Bank unknown
2342,user3275,Product12,Initiated,Coupon unknown,2022-07-16 13:51:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2343,user3277,Product35,paid,Coupon unknown,2022-07-16 13:40:00,2022-07-16 00:00:00,Influencer,499.0,paylater,INR,Bank unknown
2344,user3278,Product8,Initiated,Coupon unknown,2022-07-16 13:36:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2345,user3279,Product25,paid,Coupon1,2022-07-16 13:35:00,2022-07-16 00:00:00,Direct,374.0,upi,INR,Bank unknown
2346,user3280,Product106,paid,Coupon unknown,2022-07-16 13:32:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2347,user3281,Product3,Initiated,Coupon unknown,2022-07-16 13:32:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2348,user3283,Product39,Initiated,Coupon unknown,2022-07-16 13:21:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2349,user2504,Product8,Initiated,Coupon unknown,2022-07-16 12:55:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2350,user2189,Product3,Initiated,Coupon unknown,2022-07-16 12:52:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2351,user3263,Product3,Initiated,Coupon unknown,2022-07-16 15:56:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2352,user3286,Product3,Initiated,Coupon unknown,2022-07-16 15:16:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2353,user3287,Product4,Initiated,Coupon unknown,2022-07-16 15:09:00,2022-07-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
2354,user3288,Product68,Initiated,Coupon unknown,2022-07-16 15:08:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2355,user3289,Product3,Initiated,Coupon unknown,2022-07-16 14:54:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2356,user3289,Product3,Initiated,Coupon unknown,2022-07-16 14:52:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2357,user3291,Product68,Initiated,Coupon27,2022-07-16 14:44:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2358,user3164,Product22,paid,Coupon unknown,2022-07-16 14:23:00,2022-07-16 00:00:00,Direct,1499.0,upi,INR,Bank unknown
2359,user3275,Product12,paid,Coupon30,2022-07-16 14:11:00,2022-07-16 00:00:00,Direct,449.0,wallet,INR,Bank unknown
2360,user3275,Product12,Initiated,Coupon30,2022-07-16 14:10:00,2022-07-16 00:00:00,Direct,449.0,Payment Mode unknown,INR,Bank unknown
2361,user3275,Product12,Initiated,Coupon30,2022-07-16 14:00:00,2022-07-16 00:00:00,Direct,449.0,Payment Mode unknown,INR,Bank unknown
2362,user3294,Product9,Initiated,Coupon unknown,2022-07-16 13:32:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2363,user3295,Product107,Initiated,Coupon unknown,2022-07-16 13:23:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2364,user3296,Product68,Initiated,Coupon unknown,2022-07-16 13:20:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2365,user3298,Product18,paid,Coupon unknown,2022-07-16 13:02:00,2022-07-16 00:00:00,Direct,1999.0,wallet,INR,Bank unknown
2366,user3298,Product18,Initiated,Coupon unknown,2022-07-16 13:02:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2367,user3299,Product4,Initiated,Coupon unknown,2022-07-16 13:01:00,2022-07-16 00:00:00,Direct,199.0,Payment Mode unknown,USD,Bank unknown
2368,user3300,Product54,Initiated,Coupon unknown,2022-07-16 12:55:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2369,user3302,Product33,Initiated,Coupon unknown,2022-07-16 15:19:00,2022-07-16 00:00:00,Direct,2999.0,Payment Mode unknown,INR,Bank unknown
2370,user3270,Product2,Initiated,Coupon unknown,2022-07-16 15:14:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2371,user3270,Product2,Initiated,Coupon unknown,2022-07-16 15:11:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2372,user3289,Product3,paid,Coupon unknown,2022-07-16 14:55:00,2022-07-16 00:00:00,Direct,1999.0,upi,INR,Bank unknown
2373,user3289,Product3,Initiated,Coupon unknown,2022-07-16 14:54:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2374,user3304,Product66,Initiated,Coupon unknown,2022-07-16 14:27:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2375,user3305,Product68,Initiated,Coupon31,2022-07-16 13:50:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2376,user3308,Product10,paid,Coupon unknown,2022-07-16 13:03:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2377,user3300,Product68,Initiated,Coupon unknown,2022-07-16 12:58:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2378,user3308,Product8,paid,Coupon unknown,2022-07-16 12:48:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2379,user3309,Product6,Initiated,Coupon unknown,2022-07-16 12:42:00,2022-07-16 00:00:00,Direct,899.0,Payment Mode unknown,INR,Bank unknown
2380,user3311,Product82,paid,Coupon unknown,2022-07-16 12:23:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2381,user3308,Product29,Initiated,Coupon unknown,2022-07-16 12:20:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2382,user3308,Product29,Initiated,Coupon unknown,2022-07-16 12:14:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2383,user2504,Product8,Initiated,Coupon unknown,2022-07-16 12:13:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2384,user3312,Product68,Initiated,Coupon unknown,2022-07-16 12:10:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2385,user2504,Product8,Initiated,Coupon unknown,2022-07-16 12:07:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2386,user3311,Product108,paid,Coupon unknown,2022-07-16 12:06:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2387,user3311,Product90,paid,Coupon unknown,2022-07-16 12:04:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2388,user3311,Product109,paid,Coupon unknown,2022-07-16 12:02:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2389,user3315,Product85,Initiated,Coupon unknown,2022-07-16 11:43:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2390,user3316,Product51,Initiated,Coupon28,2022-07-16 11:32:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2391,user3317,Product2,Initiated,Coupon unknown,2022-07-16 11:29:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2392,user3319,Product49,Initiated,Coupon unknown,2022-07-16 11:13:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2393,user3320,Product39,Initiated,Coupon unknown,2022-07-16 11:11:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2394,user3321,Product1,Initiated,Coupon unknown,2022-07-16 11:08:00,2022-07-16 00:00:00,Paid,3999.0,Payment Mode unknown,INR,Bank unknown
2395,user3322,Product68,Initiated,Coupon unknown,2022-07-16 10:59:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2396,user3279,Product25,Initiated,Coupon1,2022-07-16 10:53:00,2022-07-16 00:00:00,Direct,374.0,Payment Mode unknown,INR,Bank unknown
2397,user3325,Product71,paid,Coupon unknown,2022-07-16 12:36:00,2022-07-16 00:00:00,Paid,499.0,card,INR,Bank unknown
2398,user3326,Product110,Initiated,Coupon unknown,2022-07-16 12:26:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2399,user2163,Product98,paid,Coupon unknown,2022-07-16 12:22:00,2022-07-16 00:00:00,Direct,499.0,card,INR,Bank unknown
2400,user2504,Product75,Initiated,Coupon unknown,2022-07-16 12:22:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2401,user3328,Product111,paid,Coupon unknown,2022-07-16 12:21:00,2022-07-16 00:00:00,Direct,9.0,upi,INR,Bank unknown
2402,user2504,Product75,Initiated,Coupon unknown,2022-07-16 12:21:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2403,user2504,Product75,Initiated,Coupon unknown,2022-07-16 12:20:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2404,user3298,Product18,Initiated,Coupon unknown,2022-07-16 12:12:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2405,user3311,Product109,Initiated,Coupon unknown,2022-07-16 11:54:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2406,user3331,Product1,Initiated,Coupon unknown,2022-07-16 11:53:00,2022-07-16 00:00:00,Paid,3999.0,Payment Mode unknown,INR,Bank unknown
2407,user2504,Product8,Initiated,Coupon unknown,2022-07-16 11:51:00,2022-07-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
2408,user3332,Product8,Initiated,Coupon unknown,2022-07-16 11:49:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2409,user3315,Product85,Initiated,Coupon unknown,2022-07-16 11:44:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2410,user3333,Product4,paid,Coupon unknown,2022-07-16 11:42:00,2022-07-16 00:00:00,Direct,2022.0,card,INR,Bank unknown
2411,user3308,Product25,refund,Coupon unknown,2022-07-16 11:41:00,2022-07-18 00:00:00,Direct,499.0,upi,INR,Bank unknown
2412,user3335,Product112,Initiated,Coupon unknown,2022-07-16 11:24:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2413,user3336,Product31,Initiated,Coupon28,2022-07-16 11:02:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2414,user3322,Product68,Initiated,Coupon unknown,2022-07-16 10:59:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2415,user3337,Product68,Initiated,Coupon unknown,2022-07-16 10:57:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2416,user3339,Product68,Initiated,Coupon unknown,2022-07-16 10:48:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2417,user3340,Product31,Initiated,Coupon unknown,2022-07-16 10:42:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2418,user3129,Product72,paid,Coupon unknown,2022-07-16 12:25:00,2022-07-16 00:00:00,Direct,499.0,upi,INR,Bank unknown
2419,user3298,Product18,Initiated,Coupon unknown,2022-07-16 12:12:00,2022-07-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
2420,user3342,Product68,Initiated,Coupon27,2022-07-16 11:48:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2421,user3315,Product85,Initiated,Coupon unknown,2022-07-16 11:41:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2422,user3343,Product10,paid,Coupon unknown,2022-07-16 11:35:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2423,user3344,Product51,Initiated,Coupon unknown,2022-07-16 11:35:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2424,user2659,Product4,Initiated,Coupon unknown,2022-07-16 11:25:00,2022-07-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
2425,user3320,Product39,Initiated,Coupon unknown,2022-07-16 11:10:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2426,user3347,Product113,Initiated,Coupon unknown,2022-07-16 11:00:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2427,user3348,Product113,Initiated,Coupon unknown,2022-07-16 10:57:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2428,user3349,Product8,Initiated,Coupon unknown,2022-07-16 10:55:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2429,user3350,Product68,Initiated,Coupon unknown,2022-07-16 10:31:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2430,user3351,Product9,paid,Coupon unknown,2022-07-16 10:33:00,2022-07-16 00:00:00,Direct,999.0,upi,INR,Bank unknown
2431,user3275,Product12,Initiated,Coupon unknown,2022-07-16 09:41:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2432,user3353,Product8,Initiated,Coupon unknown,2022-07-16 09:34:00,2022-07-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
2433,user3354,Product114,Initiated,Coupon unknown,2022-07-16 09:12:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2434,user3356,Product31,Initiated,Coupon unknown,2022-07-16 08:51:00,2022-07-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
2435,user3357,Product2,Initiated,Coupon unknown,2022-07-16 08:33:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2436,user3358,Product2,Initiated,Coupon unknown,2022-07-16 08:10:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2437,user3359,Product2,Initiated,Coupon unknown,2022-07-16 08:02:00,2022-07-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
2438,user3360,Product115,paid,Coupon unknown,2022-07-16 07:39:00,2022-07-16 00:00:00,Paid,499.0,paylater,INR,Bank unknown
2439,user3361,Product16,Initiated,Coupon unknown,2022-07-16 07:25:00,2022-07-16 00:00:00,Paid,499.0,Payment Mode unknown,INR,Bank unknown
2440,user3363,Product17,Initiated,Coupon unknown,2022-07-16 04:15:00,2022-07-15 00:00:00,Paid,499.0,Payment Mode unknown,INR,Bank unknown
2441,user3364,Product36,Initiated,Coupon unknown,2022-07-16 02:16:00,2022-07-15 00:00:00,Direct,69.0,Payment Mode unknown,USD,Bank unknown
